,core_id,serial,fw_version,start,end,loc_id,lat,lon,desc,record_date,battery_level,rain_median,rain_avg,rain_max,rain_min,noise_median,noise_avg,noise_max,noise_min,luminosity,temperature,humidity,pm10,pm25,no2,co,pressure
0,3b005c000751373239383834,E27TAB813TMG8MN,7,2019-03-01,,13,57.0503,9.9236,Slotspladsen,2019-03-05 23:05:45.009000+00:00,64.84,,6,16,-2,,36,46,29,4,3.38,79.25,7,7,1710,115,1004.59
1,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-05 23:20:08.964000+00:00,64.7,,6,15,-2,,31,42,27,4,3.53,79.43,7,7,1717,115,1004.58
2,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-05 23:34:34.253000+00:00,64.55,,5,14,-2,,30,43,26,4,3.6,79.55,7,7,1728,115,1004.62
3,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-05 23:49:00.379000+00:00,64.41,,6,13,-1,,30,43,26,4,3.67,79.75,7,7,1734,115,1004.48
4,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 00:03:27.205000+00:00,64.27,,7,17,-2,,36,45,28,4,3.77,80.07,7,7,1747,117,1004.44
5,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 00:17:56.288000+00:00,64.12,,7,20,1,,33,44,27,4,3.85,80.61,7,7,1742,114,1004.4
6,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 00:32:24.445000+00:00,63.98,,5,13,-1,,29,42,26,4,3.78,80.47,7,7,1738,116,1004.42
7,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 00:46:55.222000+00:00,63.83,,5,13,-12,,30,47,26,4,3.56,80.76,7,7,1742,115,1004.59
8,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 01:01:24.069000+00:00,63.69,,6,40,-1,,32,52,27,4,3.44,81.0,7,7,1726,114,1004.94
9,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 01:15:56.125000+00:00,63.54,,10,191,-7,,36,60,27,4,3.43,80.85,7,7,1712,114,1005.0
10,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 01:30:28.337000+00:00,63.4,,6,13,-1,,30,45,27,4,3.28,80.95,7,7,1702,113,1005.1
11,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 01:45:01.418000+00:00,63.25,,5,13,-3,,29,42,27,4,3.19,80.71,7,7,1699,114,1005.17
12,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 01:59:35.297000+00:00,62.96,,5,13,-3,,30,42,27,4,3.05,80.41,7,7,1707,114,1005.04
13,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 02:14:12.187000+00:00,62.82,,4,12,-3,,29,42,26,4,2.92,80.58,7,7,1710,114,1004.97
14,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 02:28:49.625000+00:00,62.68,,-5,16,-64,,48,59,32,4,2.98,80.47,7,7,1705,114,1005.16
15,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 02:43:27.710000+00:00,62.53,,5,14,-4,,39,46,29,4,3.06,79.68,7,7,1716,115,1005.2
16,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 02:58:07.815000+00:00,62.24,,5,18,-8,,34,46,28,4,3.1,79.06,7,7,1715,115,1005.06
17,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 03:12:49.622000+00:00,62.1,,6,16,-1,,31,43,26,4,3.0,78.58,7,7,1719,115,1004.97
18,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 03:27:33.384000+00:00,61.95,,6,16,0,,31,44,27,4,2.85,78.58,7,7,1715,114,1005.07
19,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 03:42:18.021000+00:00,61.81,,5,14,-10,,33,46,27,4,2.76,78.54,7,7,1716,114,1004.91
20,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 03:57:02.466000+00:00,61.66,,6,19,-1,,32,43,28,4,2.68,78.8,7,7,1718,116,1005.06
21,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 04:11:48.891000+00:00,61.52,,3,16,-34,,43,53,29,4,2.76,78.95,7,7,1723,115,1005.06
22,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 04:26:36.362000+00:00,61.38,,6,18,-5,,39,46,29,4,2.81,79.63,7,7,1721,114,1005.07
23,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 04:41:25.409000+00:00,61.38,,12,44,-6,,43,48,30,4,2.9,79.78,7,7,1721,114,1004.96
24,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 04:56:15.659000+00:00,61.06,,5,17,-24,,41,54,29,4,3.04,79.41,7,7,1724,115,1004.94
25,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 05:11:03.456000+00:00,61.06,,-1,34,-105,,50,66,44,4,3.12,79.29,7,7,1727,115,1004.88
26,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 05:25:54.445000+00:00,60.74,,-10,22,-87,,52,60,45,4,3.24,78.91,7,7,1727,115,1004.85
27,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 05:40:45.566000+00:00,60.43,,3,23,-29,,47,53,43,4,3.32,78.9,7,7,1729,115,1004.65
28,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 05:55:37.244000+00:00,60.43,,5,28,-20,,47,55,43,10,3.4,79.07,7,7,1728,116,1004.65
29,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 06:10:33.576000+00:00,60.11,,10,61,-39,,53,59,48,16,3.49,79.25,7,7,1729,115,1004.54
30,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 06:25:28.383000+00:00,59.79,,1,69,-46,,54,60,48,40,3.58,79.01,7,7,1732,115,1004.44
31,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 06:40:25.578000+00:00,59.79,,1,22,-23,,51,55,48,79,3.68,79.01,7,7,1733,117,1004.42
32,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 06:55:23.508000+00:00,59.48,,3,23,-17,,49,54,46,140,3.8,79.53,7,7,1744,117,1004.34
33,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 07:10:21.053000+00:00,59.16,,9,51,-16,,51,60,45,187,3.91,79.68,7,7,1743,116,1004.3
34,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 07:25:22.574000+00:00,59.16,,3,59,-62,,53,64,47,144,4.04,79.67,7,7,1744,116,1004.41
35,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 07:40:26.537000+00:00,58.84,,-7,20,-62,,51,57,48,168,4.16,79.51,7,7,1748,117,1004.41
36,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 07:55:30.897000+00:00,58.53,,-1,18,-43,,48,55,44,217,4.27,79.36,7,7,1749,116,1004.4
37,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 08:10:38.736000+00:00,58.53,,7,28,-26,,47,53,43,205,4.4,79.22,7,7,1752,116,1004.48
38,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 08:25:46.244000+00:00,58.21,,1,30,-54,,49,58,43,255,4.47,79.3,7,7,1755,116,1004.57
39,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 08:40:53.427000+00:00,58.21,,-1,56,-61,,58,66,50,341,4.64,78.98,7,7,1759,117,1004.47
40,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 08:56:02.223000+00:00,58.53,,4,65,-33,,53,59,48,358,4.88,78.13,7,7,1765,118,1004.45
41,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 09:11:08.513000+00:00,59.16,,-3,49,-282,,53,68,46,626,5.13,77.29,7,7,1768,117,1004.36
42,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 09:26:12.191000+00:00,59.79,,-1,28,-29,,51,54,47,586,5.35,76.23,7,7,1765,116,1004.28
43,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 09:41:12.300000+00:00,61.06,,1,40,-41,,53,60,47,1166,5.72,74.99,7,7,1771,117,1003.98
44,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 09:56:02.707000+00:00,61.95,,1,31,-27,,52,56,48,889,6.11,73.74,7,7,1775,117,1003.81
45,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 10:10:48.033000+00:00,62.53,,8,98,-49,,50,60,45,827,6.36,72.84,7,7,1783,117,1003.62
46,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 10:25:28.193000+00:00,62.96,,0,33,-36,,54,60,48,822,6.58,72.15,7,7,1790,118,1003.36
47,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 10:40:03.818000+00:00,63.25,,15,223,-64,,52,66,47,789,6.73,71.99,7,7,1796,119,1003.19
48,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 10:54:38.481000+00:00,63.54,,7,31,-15,,49,54,46,818,6.79,72.11,7,7,1794,119,1002.9
49,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 11:09:10.174000+00:00,63.69,,9,106,-27,,53,59,50,760,6.97,71.73,7,7,1795,119,1002.84
50,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 11:23:42.378000+00:00,63.98,,9,41,-21,,53,59,47,813,7.13,71.19,7,7,1798,120,1002.71
51,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 11:38:10.854000+00:00,64.12,,-3,53,-194,,52,66,46,636,7.27,70.3,7,7,1802,118,1002.44
52,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 11:52:39.714000+00:00,64.12,,-11,36,-86,,56,62,50,604,7.27,69.15,7,7,1800,118,1002.19
53,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 12:07:07.743000+00:00,64.12,,28,140,-30,,51,59,46,594,7.23,68.36,7,7,1790,119,1001.91
54,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 12:21:35.854000+00:00,64.27,,7,44,-30,,50,58,46,663,7.18,68.42,7,7,1782,119,1001.77
55,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 12:36:05.254000+00:00,64.27,,8,43,-30,,51,56,47,508,7.09,68.12,7,7,1776,118,1001.49
56,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 12:50:31.786000+00:00,64.27,,18,116,-14,,51,56,47,428,7.0,67.49,7,7,1771,117,1001.25
57,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 13:04:58.531000+00:00,63.98,,14,108,-85,,52,63,44,361,6.89,68.04,7,7,1770,117,1001.2
58,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 13:19:29.296000+00:00,63.83,,9,134,-35,,52,63,47,284,6.85,69.08,7,7,1773,117,1001.1
59,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 13:33:59.995000+00:00,63.54,,5,38,-55,,51,58,45,308,6.67,70.24,7,7,1771,118,1000.63
60,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 13:48:32.888000+00:00,63.4,,7,27,-79,,47,58,43,260,6.5,71.37,7,7,1771,118,1000.44
61,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 14:03:04.986000+00:00,63.25,,9,108,-27,,49,56,44,234,6.34,72.29,7,7,1767,116,1000.25
62,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 14:17:37.630000+00:00,62.96,,3,26,-31,,50,59,45,220,6.04,73.98,7,7,1762,117,1000.0
63,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 14:32:14.739000+00:00,62.53,,3,133,-150,,55,69,46,147,5.61,74.25,7,7,1741,116,999.6
64,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 14:46:55.387000+00:00,62.24,,5,151,-87,,54,62,48,154,5.29,75.33,7,7,1728,116,999.45
65,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 15:01:38.565000+00:00,61.95,,-10,76,-150,,57,64,52,102,5.05,77.37,7,7,1721,114,999.19
66,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 15:16:24.593000+00:00,61.66,,7,36,-105,,51,60,47,112,4.83,78.14,7,7,1705,115,998.79
67,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 15:31:10.773000+00:00,61.38,,19,200,-69,,56,74,49,92,4.65,77.28,7,7,1683,114,997.99
68,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 15:45:56.829000+00:00,61.38,,-1,26,-35,,51,58,45,68,4.56,78.94,7,7,1679,115,997.92
69,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 16:00:43.996000+00:00,61.06,,-4,50,-86,,53,59,48,40,4.52,79.27,7,7,1677,115,997.71
70,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 16:15:35.422000+00:00,60.74,,-23,17,-671,,54,74,48,23,4.44,81.21,7,7,1677,115,997.63
71,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 16:30:28.632000+00:00,60.43,,-18,57,-91,,56,63,50,18,4.41,82.68,7,7,1678,114,997.38
72,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 16:45:24.509000+00:00,60.11,,-15,49,-69,,55,60,50,13,4.41,82.95,7,7,1687,115,997.12
73,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 17:00:21.103000+00:00,59.79,,-4,48,-68,,55,65,48,8,4.37,83.52,7,7,1681,114,996.88
74,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 17:15:18.135000+00:00,59.48,,3,107,-87,,52,62,48,4,4.31,83.81,7,7,1679,113,996.74
75,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 17:30:17.458000+00:00,59.48,,-16,98,-73,,56,65,50,4,4.29,84.11,7,7,1679,114,996.49
76,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 17:45:19.617000+00:00,59.16,,-9,51,-160,,52,68,48,4,4.32,84.31,7,7,1678,114,996.34
77,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 18:00:21.835000+00:00,58.84,,2,44,-68,,53,62,48,4,4.36,84.43,7,7,1679,114,996.12
78,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 18:15:23.869000+00:00,58.53,,9,255,-157,,56,75,49,4,4.4,84.68,7,7,1685,115,995.83
79,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 18:30:30.275000+00:00,58.53,,-1,81,-54,,52,57,48,4,4.42,84.64,7,7,1685,114,995.35
80,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 18:45:38.587000+00:00,58.21,,72,404,-30,,50,62,46,4,4.47,84.85,7,7,1695,115,995.12
81,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 19:00:47.351000+00:00,57.89,,-21,20,-118,,54,63,47,4,4.59,84.79,7,7,1704,116,994.93
82,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 19:15:57.135000+00:00,57.89,,-7,361,-278,,54,77,47,4,4.68,85.07,7,7,1709,115,994.58
83,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 19:31:07.900000+00:00,57.58,,-7,75,-87,,60,72,53,4,4.77,84.94,7,7,1712,115,994.43
84,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 19:46:19.396000+00:00,57.26,,-11,51,-126,,50,63,46,4,4.84,85.13,7,7,1716,116,994.04
85,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 20:01:31.648000+00:00,57.26,,2,37,-104,,50,60,45,4,4.89,85.24,7,7,1728,115,993.66
86,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 20:16:47.888000+00:00,56.95,,-14,88,-287,,53,67,48,4,4.99,85.35,7,7,1730,115,993.46
87,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 20:32:05.198000+00:00,56.95,,9,131,-34,,52,59,47,4,5.05,85.37,7,7,1741,116,993.02
88,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 20:47:22.948000+00:00,56.95,,-20,15,-99,,52,60,47,4,5.13,85.35,7,7,1742,116,992.82
89,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 21:02:42.259000+00:00,56.63,,-27,197,-140,,53,63,47,4,5.22,85.43,7,7,1750,117,992.58
90,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 21:18:01.015000+00:00,56.63,,-21,41,-129,,54,63,46,4,5.39,85.6,7,7,1763,117,992.38
91,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 21:33:20.920000+00:00,56.31,,-6,22,-51,,48,56,44,4,5.52,85.67,7,7,1773,118,992.1
92,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 21:48:40.135000+00:00,56.31,,-18,8,-95,,50,59,44,4,5.63,85.61,7,7,1776,117,991.79
93,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 22:04:01.237000+00:00,56.31,,-7,13,-66,,47,56,43,4,5.71,85.6,7,7,1780,118,991.65
94,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 22:19:22.816000+00:00,56.0,,-4,11,-54,,46,55,42,4,5.79,85.56,7,7,1787,119,991.45
95,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 22:34:46.748000+00:00,56.0,,-6,20,-84,,47,58,44,4,5.89,85.46,7,7,1793,117,991.26
96,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 22:50:08.520000+00:00,56.0,,-8,15,-73,,48,58,44,4,5.98,85.59,7,7,1801,120,991.06
97,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 23:05:35.002000+00:00,55.68,,-13,5,-51,,48,55,45,4,6.09,85.6,7,7,1808,119,990.87
98,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 23:20:59.541000+00:00,55.68,,-1,20,-98,,45,58,32,4,6.2,85.68,7,7,1816,119,990.78
99,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 23:36:25.743000+00:00,55.68,,-5,12,-53,,46,55,42,4,6.31,85.7,7,7,1826,121,990.55
100,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-06 23:51:51.234000+00:00,55.68,,-2,13,-47,,45,54,42,4,6.41,85.72,7,7,1827,119,990.21
101,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 00:07:19.709000+00:00,55.36,,3,96,-43,,43,53,31,4,6.51,85.79,7,7,1827,119,990.24
102,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 00:22:47.392000+00:00,55.36,,-1,15,-41,,45,54,42,4,6.65,85.82,7,7,1835,119,990.07
103,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 00:38:14.805000+00:00,55.05,,1,14,-75,,44,57,31,4,6.77,85.85,7,7,1842,120,989.87
104,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 00:53:43.786000+00:00,55.05,,3,14,-49,,42,54,30,4,6.87,85.87,7,7,1850,120,989.66
105,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 01:09:14.203000+00:00,55.05,,4,30,-10,,45,57,31,4,6.96,85.81,7,7,1850,117,989.43
106,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 01:24:45.501000+00:00,55.05,,4,18,-12,,44,48,31,4,7.02,85.75,7,7,1857,119,989.43
107,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 01:40:15.902000+00:00,54.73,,8,19,-11,,43,53,31,4,7.06,85.76,7,7,1867,121,989.32
108,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 01:55:47.573000+00:00,54.73,,-3,20,-92,,46,59,42,4,7.1,85.77,7,7,1874,122,989.08
109,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 02:11:22.274000+00:00,54.73,,8,18,-22,,41,51,30,4,7.15,85.82,7,7,1874,121,989.06
110,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 02:26:56.512000+00:00,54.41,,3,12,-18,,31,48,27,4,7.17,85.82,7,7,1879,122,988.89
111,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 02:42:29.861000+00:00,54.41,,4,10,-4,,33,44,28,4,7.19,85.82,7,7,1879,121,988.7
112,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 02:58:06.293000+00:00,54.41,,6,34,-11,,39,55,29,4,7.18,85.78,7,7,1877,120,988.58
113,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 03:13:40.941000+00:00,54.1,,4,13,-8,,38,48,27,4,7.21,85.79,7,7,1880,120,988.52
114,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 03:29:15.704000+00:00,54.1,,2,15,-15,,39,48,29,4,7.25,85.83,7,7,1891,123,988.39
115,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 03:44:49.526000+00:00,54.1,,6,20,-3,,36,47,29,4,7.3,85.74,7,7,1895,121,988.28
116,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 04:00:29.712000+00:00,53.78,,4,17,-14,,44,48,31,4,7.31,85.79,7,7,1896,121,988.16
117,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 04:16:06.396000+00:00,53.78,,4,14,-5,,40,45,30,4,7.33,85.85,7,7,1900,123,988.1
118,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-07 04:31:45.800000+00:00,53.78,,-10,9,-120,,47,62,31,4,7.35,85.91,7,7,1901,125,987.84
